Line	Spkr	StTime	Content	EnTime
989	DCB_se1_ag2_f_02	1481.8837	me and him was just not right for each other so /I'm just like, oh-/ oh I'm just gonna cheat, I don't care like, you know, so.	1487.3077
990	DCB_se1_ag2_f_02	1487.3077	(pause 0.48)	1487.7877
991	DCB_se1_ag2_f_02	1487.7877	So I was just like, you know, I can't do this no more, so he- he- basically he went off.	1492.1917
992	DCB_se1_ag2_f_02	1492.1917	(pause 0.47)	1492.6592
993	DCB_se1_ag2_f_02	1492.6592	No no no, I w- I talked to my friends I was like, who do y'all think I should let go?	1496.0876
994	DCB_se1_ag2_f_02	1496.0876	(pause 0.56)	1496.6433
995	DCB_se1_ag2_f_02	1496.6433	And so /RD-NAME-3/ was like,	1497.8607
996	DCB_se1_ag2_f_02	1497.8607	(pause 0.18)	1498.0413
997	DCB_se1_ag2_f_02	1498.0413	one day she'll be on team /RD-NAME-2/ side, and one day she'll be on team /RD-NAME-2/ side. <laugh>	1502.4234
998	DCB_se1_ag2_f_02	1502.4234	(pause 0.28)	1502.6986
999	DCB_se1_ag2_f_02	1502.6986	/RD-NAME-3/ one day she be-	1504.0426
1000	DCB_se1_ag2_f_02	1504.0426	(pause 0.27)	1504.3170
1001	DCB_se1_ag2_f_02	1504.3170	Like I was like, I couldn't even go to my friends and ask them for advice like, who should I talk to? So I was just like, well I'm'a just try to make it work with him.	1508.9619
1002	DCB_se1_ag2_f_02	1508.9619	(pause 0.44)	1509.3987
1003	DCB_se1_ag2_f_02	1509.3987	So he- and I was like, if me and /RD-NAME-2/ don't work out, I'm'a knock on /RD-NAME-2/'s door,	1513.4165
1004	DCB_se2_ag2_f_01	1513.9771	[<laugh>]	1515.9222
1005	DCB_se1_ag2_f_02	1514.4165	[<laugh>]	1515.9973
1006	DCB_int_01	1515.9935	That's that backup plan.	1517.1495
1007	DCB_se1_ag2_f_02	1517.1050	Yeah I was like, [I'm not gon- <laugh>]	1519.0801
1008	DCB_se1_ag2_f_04	1517.6608	[That's that side- that side-]	1519.1408
1009	DCB_se1_ag2_f_02	1519.6284	And I'm'a just see what he say.	1521.0964
1010	DCB_se1_ag2_f_02	1521.0964	(pause 0.33)	1521.4281
1011	DCB_se1_ag2_f_02	1521.4281	But he didn't take my farewell text message	1524.0228
1012	DCB_se1_ag2_f_02	1524.0228	(pause 0.35)	1524.3758
1013	DCB_se1_ag2_f_02	1524.3758	as- like I thought he would because I'm thinking,	1526.4572
1014	DCB_se1_ag2_f_02	1526.4572	(pause 0.23)	1526.6825
1015	DCB_se1_ag2_f_02	1526.6825	I just met you in November it's December like,	1528.2258
1016	DCB_se1_ag2_f_02	1528.2258	(pause 0.36)	1528.5863
1017	DCB_se1_ag2_f_02	1528.5863	m- b- dudes don't catch feelings like that, like why you so mad?	1531.2326
1018	DCB_se1_ag2_f_02	1531.2326	(pause 0.49)	1531.7266
1019	DCB_se1_ag2_f_02	1531.7266	So he didn't take it good, and I didn't- and then	1534.0359
1020	DCB_se1_ag2_f_02	1534.0359	(pause 0.09)	1534.1260
1021	DCB_se1_ag2_f_02	1534.1260	we stopped talking for about a couple of days but I like- I missed him like terribly like,	1538.0173
1022	DCB_se1_ag2_f_02	1538.0173	(pause 0.40)	1538.4153
1023	DCB_se1_ag2_f_02	1538.4153	I was like, oh my god, like, no more dates?	1540.5593
1024	DCB_se2_ag2_f_01	1540.7847	[<laugh>]	1542.4869
1025	DCB_se1_ag2_f_02	1541.3179	[<laugh>]	1543.4219
1026	DCB_int_01	1542.7722	[<laugh>]	1543.7856
1027	DCB_se1_ag2_f_02	1543.9813	No more like, falling asleep on the phone,	1546.1401
1028	DCB_se1_ag2_f_02	1546.1401	(pause 0.31)	1546.4521
1029	DCB_se1_ag2_f_02	1546.4521	/And then the fact-/ and then I wanted to know people like,	1548.1913
1030	DCB_se1_ag2_f_02	1548.1913	(pause 0.36)	1548.5523
1031	DCB_se1_ag2_f_02	1548.5523	how did I even have this much time to date you	1551.2897
1032	DCB_se1_ag2_f_02	1551.2897	(pause 0.25)	1551.5413
1033	DCB_se1_ag2_f_02	1551.5413	and talk to you this much and I had a full-	1553.2836
1034	DCB_se1_ag2_f_02	1553.2836	(pause 0.34)	1553.6264
1035	DCB_se1_ag2_f_02	1553.6264	a full boyfriend like how did I have this much time like, w- where are you?	1557.1185
1036	DCB_int_01	1557.3664	Mm.	1557.7930
1037	DCB_se1_ag2_f_02	1557.9221	But that wasn't a /??/	1558.9594
1038	DCB_se1_ag2_f_02	1558.9594	(pause 0.71)	1559.6693
1039	DCB_se1_ag2_f_02	1559.6693	So,	1560.2506
1040	DCB_se1_ag2_f_02	1560.2506	(pause 0.52)	1560.7733
1041	DCB_se1_ag2_f_02	1560.7733	I- I was like, I'm just gonna make it work with /RD-NAME-2/.	1562.8866
1042	DCB_se1_ag2_f_02	1562.8866	(pause 0.65)	1563.5369
1043	DCB_se1_ag2_f_02	1563.5369	My car got a boot on it.	1565.1873
1044	DCB_se1_ag2_f_02	1565.1873	(pause 0.58)	1565.7685
1045	DCB_se1_ag2_f_02	1565.7685	Or whatever so,	1567.2961
1046	DCB_se1_ag2_f_02	1567.2961	(pause 0.47)	1567.7624
1047	DCB_se1_ag2_f_02	1567.7624	um, I called my boyfriend at the time,	1570.1356
1048	DCB_se1_ag2_f_02	1570.1356	(pause 0.61)	1570.7413
1049	DCB_se1_ag2_f_02	1570.7413	I was like, uh, my car has a boot on it,	1573.0018
1050	DCB_se1_ag2_f_02	1573.0018	(pause 0.21)	1573.2120
1051	DCB_se1_ag2_f_02	1573.2120	and it wasn't like a thing I was aksing for money, to help me or anything, he was like- and but he know I has two sons,	1577.8844
1052	DCB_se1_ag2_f_02	1577.8844	(pause 0.30)	1578.1810
1053	DCB_se1_ag2_f_02	1578.1810	and use- I use my car for everything. He was like, dang, you know,	1581.0273
1054	DCB_se1_ag2_f_02	1581.0273	(pause 0.86)	1581.8834
1055	DCB_se1_ag2_f_02	1581.8834	that's so sad to hear that, or something, he was like- basically that's what he said.	1584.9541
1056	DCB_se1_ag2_f_02	1584.9541	(pause 0.40)	1585.3504
1057	DCB_se1_ag2_f_02	1585.3504	So /RD-NAME-2/ ended up texting me and was like, um,	1588.3664
1058	DCB_se1_ag2_f_02	1588.3664	(pause 0.08)	1588.4494
1059	DCB_se1_ag2_f_02	1588.4494	how your morning going? I was like, It's going horribly, he was like, why?	1591.1155
1060	DCB_se1_ag2_f_02	1591.1155	(pause 0.30)	1591.4159
1061	DCB_se1_ag2_f_02	1591.4159	I was like, I w- walked outside and had a boot on my car.	1593.6999
1062	DCB_se1_ag2_f_02	1593.6999	(pause 0.59)	1594.2896
1063	DCB_se1_ag2_f_02	1594.2896	He was like, alright, well meet me at the station,	1596.4167
1064	DCB_se1_ag2_f_02	1596.4167	(pause 0.63)	1597.0495
1065	DCB_se1_ag2_f_02	1597.0495	or whatever, and I'm'a give you money to get the boot off your car. I'm like, I just met this dude like, a couple of weeks ago, and it's like,	1602.2537
1066	DCB_se1_ag2_f_02	1602.2537	(pause 0.59)	1602.8408
1067	DCB_se1_ag2_f_02	1602.8408	he's willing to help me and my own boyfriend's not willing to help me, like,	1606.0756
1068	DCB_se1_ag2_f_02	1606.0756	(pause 0.39)	1606.4692
1069	DCB_se1_ag2_f_02	1606.4692	it's time for me to- So after that I was like, yeah /RD-NAME-2/ we- we're- we're just not gonna work anymore.	1610.5633
1070	DCB_se1_ag2_f_02	1610.5633	(pause 0.59)	1611.1491
1071	DCB_se1_ag2_f_02	1611.1491	So- <laugh>	1612.6285
1072	DCB_se1_ag2_f_02	1612.6285	(pause 0.31)	1612.9402
1073	DCB_se1_ag2_f_02	1612.9402	so I ended up going to team /RD-NAME-2/.	1614.6349
1074	DCB_se2_ag2_f_01	1616.8465	[<laugh>]	1618.5701
1075	DCB_se1_ag2_f_02	1618.0969	[/RD-NAME-2/] and /RD-NAME-2/ is two different type of men though, okay?	1620.7449
1076	DCB_se1_ag2_f_02	1621.4250	/RD-NAME-2/ was the	1622.6491
1077	DCB_se1_ag2_f_02	1622.6491	(pause 0.68)	1623.3288
1078	DCB_se1_ag2_f_02	1623.3288	on the right path type of guy like,	1625.7019
1079	DCB_se1_ag2_f_02	1625.7019	(pause 0.75)	1626.4566
1080	DCB_se1_ag2_f_02	1626.4566	<laugh>	1627.9255
1081	DCB_se1_ag2_f_02	1627.9255	(pause 0.94)	1628.8648
1082	DCB_se1_ag2_f_02	1628.8648	he had a nice little job and,	1631.0468
1083	DCB_se1_ag2_f_02	1631.0468	(pause 0.47)	1631.5195
1084	DCB_se1_ag2_f_02	1631.5195	you know, he come from a nice little family.	1634.1067
1085	DCB_se1_ag2_f_02	1634.1067	(pause 0.56)	1634.6636
1086	DCB_se1_ag2_f_02	1634.6636	He was like different from any other guy I ever talked to and like, and that- I think that was the reason I tried him out but he wasn't-	1639.6387
1087	DCB_se1_ag2_f_02	1639.6387	(pause 2.02)	1641.6565
1088	DCB_se1_ag2_f_02	1641.6565	<sigh> he wasn't- it- we was like oil and vinegar we just didn't [mix, it was just] like,	1645.3150
1089	DCB_int_01	1644.0157	[Mix, mm-hm.]	1644.8931
1090	DCB_int_01	1645.4013	Yup.	1645.6760
1091	DCB_se1_ag2_f_02	1645.8669	[We- we too] from-	1647.1624
1092	DCB_int_01	1645.8932	[I know that feeling.]	1646.7892
1093	DCB_se1_ag2_f_02	1647.7557	d- [it just] didn't work.	1649.6837
1094	DCB_int_01	1648.3790	[Mm.]	1648.8444
1095	DCB_se1_ag2_f_02	1649.9685	And so <laugh> /RD-NAME-2/ was just like,	1653.1265
1096	DCB_se1_ag2_f_02	1653.1265	(pause 0.37)	1653.4944
1097	DCB_se1_ag2_f_02	1653.4944	the hood boy. /You know, so-/ [<laugh>]	1657.7162
1098	DCB_int_01	1657.0966	[/Alright/.]	1657.5579
1099	DCB_int_01	1657.9865	I understand.	1658.7338
1100	DCB_se1_ag2_f_02	1658.7713	So- [<laugh>]	1660.6353
1101	DCB_se2_ag2_f_01	1659.8351	[/??/]	1660.6111
1102	DCB_se1_ag2_f_04	1659.9666	[You better] be street [if you looking at me, hey. (singing)]	1663.4512
1103	DCB_se1_ag2_f_02	1661.4310	[<laugh>]	1662.0297
1104	DCB_se1_ag2_f_02	1662.0297	(pause 0.16)	1662.1933
1105	DCB_se1_ag2_f_02	1662.1933	[So- <laugh>]	1662.9893
1106	DCB_se1_ag2_f_02	1662.9893	(pause 0.39)	1663.3798
1107	DCB_se1_ag2_f_02	1663.3798	But it was like,	1664.2885
1108	DCB_se1_ag2_f_02	1664.3899	/RD-NAME-2/ was like that protector as well like, he's like,	1667.1280
1109	DCB_se1_ag2_f_02	1667.1280	(pause 0.21)	1667.3425
1110	DCB_se1_ag2_f_02	1667.3425	if I was around him, you're not about to talk no trash about me, you're not about to- you're gonna respect me, and it was like one of those thing, and /RD-NAME-2/ didn't make me feel protected.	1674.3552
1111	DCB_se1_ag2_f_02	1674.3552	(pause 0.30)	1674.6546
1112	DCB_se1_ag2_f_02	1674.6546	Like-	1675.1519
1113	DCB_se1_ag2_f_02	1675.1519	(pause 0.07)	1675.2178
1114	DCB_se1_ag2_f_02	1675.2178	so it was just like, both of them was giving me different feelings cause like,	1677.9018
1115	DCB_se1_ag2_f_02	1677.9018	(pause 1.11)	1679.0152
1116	DCB_se1_ag2_f_02	1679.0152	I- I felt wanted and I made him happy and he showed it he was,	1683.0143
1117	DCB_se1_ag2_f_02	1683.0143	(pause 0.37)	1683.3797
1118	DCB_se1_ag2_f_02	1683.3797	he told me how he felt and /RD-NAME-2/ didn't like,	1685.9443
1119	DCB_se1_ag2_f_02	1685.9443	(pause 0.45)	1686.3949
1120	DCB_se1_ag2_f_02	1686.3949	it- it was just two different things. But my sister was like, you know,	1689.7706
1121	DCB_se1_ag2_f_02	1689.7706	(pause 0.24)	1690.0083
1122	DCB_se1_ag2_f_02	1690.0083	s- even before she met /RD-NAME-2/ she was like, come on,	1692.8270
1123	DCB_se1_ag2_f_02	1692.8270	(pause 0.18)	1693.0048
1124	DCB_se1_ag2_f_02	1693.0048	he a street dude,	1693.8435
1125	DCB_se1_ag2_f_02	1693.8435	(pause 0.50)	1694.3427
1126	DCB_se1_ag2_f_02	1694.3427	I was like-	1695.1613
1127	DCB_se1_ag2_f_02	1695.1613	(pause 0.99)	1696.1489
1128	DCB_se1_ag2_f_02	1696.1489	She was like, yeah he is street dude, <laugh> she was like, that's why you like- I was like, no that's not why I like him.	1700.1855
1129	DCB_se1_ag2_f_02	1700.1855	(pause 0.32)	1700.5058
1130	DCB_se1_ag2_f_02	1700.5058	But then after a while, like my family wanted me to stay with /RD-NAME-2/ because	1703.8402
1131	DCB_se1_ag2_f_02	1703.8402	(pause 0.35)	1704.1894
1132	DCB_se1_ag2_f_02	1704.1894	the type of guy he was but they didn't know like, how he was.	1706.7477
1133	DCB_se1_ag2_f_02	1706.7477	(pause 0.15)	1706.8941
1134	DCB_se1_ag2_f_02	1706.8941	E- every guy shows to be a nice person	1708.8993
1135	DCB_se1_ag2_f_02	1708.8993	(pause 0.26)	1709.1546
1136	DCB_se1_ag2_f_02	1709.1546	while they around your family but behind closed doors that's	1711.6680
1137	DCB_se1_ag2_f_02	1711.6680	(pause 0.23)	1711.8932
1138	DCB_se1_ag2_f_02	1711.8932	not how they treat you. So everybody was like,	1713.5529
1139	DCB_se1_ag2_f_02	1713.5529	(pause 0.25)	1713.8044
1140	DCB_se1_ag2_f_02	1713.8044	team /RD-NAME-2/, team /RD-NAME-2/ but	1715.2804
1141	DCB_se1_ag2_f_02	1715.2804	(pause 0.44)	1715.7157
1142	DCB_se1_ag2_f_02	1715.7157	eventually everybody is now team /RD-NAME-2/.	1717.9811
1143	DCB_se1_ag2_f_02	1717.9811	(pause 0.74)	1718.7246
1144	DCB_se1_ag2_f_02	1718.7246	And so,	1719.2465
1145	DCB_se1_ag2_f_02	1719.2465	(pause 0.18)	1719.4305
1146	DCB_se1_ag2_f_02	1719.4305	[then-]	1719.8809
1147	DCB_int_01	1719.4418	[Are y'all team] /RD-NAME-2/?	1720.3605
1148	DCB_se1_ag2_f_02	1721.2817	Are you team /RD-NAME-2/? <laugh>	1722.6864
1149	DCB_se1_ag2_f_04	1722.7999	Even when they crazy.	1724.0845
1150	DCB_se1_ag2_f_02	1723.9564	<laugh>	1725.1138
1151	DCB_int_01	1725.3570	[<laugh>]	1726.2157
1152	DCB_se1_ag2_f_02	1725.6537	[And] so me and him have been dating	1728.4169
1153	DCB_se1_ag2_f_02	1729.2221	for-	1730.2780
1154	DCB_se1_ag2_f_02	1730.2780	(pause 1.56)	1731.8393
1155	DCB_se1_ag2_f_02	1731.8393	two thousand fourteen of November and then he propo- no- Oh lord.	1735.8845
1156	DCB_se1_ag2_f_02	1735.8845	(pause 0.43)	1736.3126
1157	DCB_se1_ag2_f_02	1736.3126	Two-thousand fourteen November we moved in with each other that April.	1739.3299
1158	DCB_se1_ag2_f_02	1739.3299	(pause 0.90)	1740.2264
1159	DCB_se1_ag2_f_02	1740.2264	Um,	1741.0863
1160	DCB_se1_ag2_f_02	1741.0863	(pause 0.19)	1741.2778
1161	DCB_se1_ag2_f_02	1741.2778	and then he proposed to me	1743.4219
1162	DCB_se1_ag2_f_02	1743.4219	(pause 0.32)	1743.7448
1163	DCB_se1_ag2_f_02	1743.7448	this January.	1744.8368
1164	DCB_se1_ag2_f_02	1744.8368	(pause 0.83)	1745.6685
1165	DCB_se1_ag2_f_02	1745.6685	And I-	1746.0778
1166	DCB_se1_ag2_f_02	1746.0778	(pause 0.50)	1746.5735
1167	DCB_se1_ag2_f_02	1746.5735	I got pregnant by him last October.	1748.3120
1168	DCB_se1_ag2_f_02	1748.3120	(pause 1.02)	1749.3334
1169	DCB_se1_ag2_f_02	1749.3334	So everything just kind of like-	1750.5774
1170	DCB_int_01	1750.7088	Mm-hm, when are you gonna get married?	1752.0541
1171	DCB_int_01	1752.0541	(pause 2.21)	1754.2611
1172	DCB_int_01	1754.2611	Mkay, take some [time.]	1755.3571
1173	DCB_se1_ag2_f_02	1755.0796	[S- no], it shouldn't take no time.	1757.1423
1174	DCB_se1_ag2_f_02	1757.4464	So when I asked him when we're getting married it's one of those things like,	1761.2917
1175	DCB_se1_ag2_f_02	1761.2917	(pause 0.48)	1761.7721
1176	DCB_se1_ag2_f_02	1761.7721	right now	1762.9308
1177	DCB_se1_ag2_f_02	1762.9308	(pause 0.32)	1763.2528
1178	DCB_se1_ag2_f_02	1763.2528	we need to focus on the baby then after the baby, focus on	1766.6165
1179	DCB_se1_ag2_f_02	1766.6165	(pause 1.17)	1767.7824
1180	DCB_se1_ag2_f_02	1767.7824	it's the wedding and then it's just like,	1769.7416
1181	DCB_se1_ag2_f_02	1769.7416	(pause 0.76)	1770.5010
1182	DCB_se1_ag2_f_02	1770.5010	I- I just feel like, you shouldn't have proposed to me if you wasn't ready to do this, like at least give me a date.	1775.0870
1183	DCB_se1_ag2_f_02	1775.0870	(pause 0.36)	1775.4512
1184	DCB_se1_ag2_f_02	1775.4512	That's the question everyone asks, so when's the date?	1777.4259
1185	DCB_se1_ag2_f_02	1777.4259	(pause 1.80)	1779.2299
1186	DCB_se1_ag2_f_02	1779.2299	And it just makes me look dumb, <laugh> that's- /and I just feel like- it just meant like,/ give me something like, a round about or something.	1784.3404
1187	DCB_se1_ag2_f_02	1784.3404	(pause 0.24)	1784.5769
1188	DCB_se1_ag2_f_02	1784.5769	It doesn't have to be the exact day but maybe you could /saying/ it's	1786.8036
1189	DCB_se1_ag2_f_02	1786.8036	(pause 0.42)	1787.2216
1190	DCB_se1_ag2_f_02	1787.2216	December, next July, or something like just give me a round about and it's not that so,	1791.1993
1191	DCB_se1_ag2_f_02	1791.1993	(pause 0.65)	1791.8526
1192	DCB_se1_ag2_f_02	1791.8526	that's why the ring is no longer on my finger.	1793.6513
1193	DCB_se2_ag2_f_01	1793.6137	God, this girl's annoying.	1795.2097
1194	DCB_se1_ag2_f_02	1795.4398	<laugh> Because it's like,	1796.8544
1195	DCB_se1_ag2_f_02	1796.8544	(pause 0.29)	1797.1445
1196	DCB_se1_ag2_f_02	1797.1445	at the end of the day you're not about to-	1798.6202
1197	DCB_se1_ag2_f_02	1798.6202	(pause 0.70)	1799.3187
1198	DCB_se1_ag2_f_02	1799.3187	When a man sees that, or anyone sees that, that means you're- you're- you're- you're off- you're off limits, you know what I'm saying? And I feel like that was his way like, keeping me on a leash, like,	1807.3138
1199	DCB_se1_ag2_f_02	1807.3138	(pause 0.34)	1807.6532
1200	DCB_se1_ag2_f_02	1807.6532	and you can't go nowhere you're pregnant, got my baby, and all this. And it's just like, you're not ready to make that real commitment yet.	1812.1555
1201	DCB_se1_ag2_f_02	1812.1555	(pause 0.23)	1812.3883
1202	DCB_se1_ag2_f_02	1812.3883	So it was just like,	1813.0353
1203	DCB_se1_ag2_f_02	1813.0353	(pause 0.23)	1813.2681
1204	DCB_se1_ag2_f_02	1813.2681	until you're ready to make that real commitment then,	1815.2875
1205	DCB_se1_ag2_f_02	1815.2875	(pause 0.31)	1815.5999
1206	DCB_se1_ag2_f_02	1815.5999	yeah.	1815.9754
1207	DCB_se1_ag2_f_02	1815.9754	(pause 1.30)	1817.2709
1208	DCB_se1_ag2_f_02	1817.2709	Mm-mm.	1817.8416
1209	DCB_se1_ag2_f_04	1817.8567	/One/ [relationship's] a lot of work.	1819.8926
1210	DCB_int_01	1818.1095	[Okay.]	1818.5842
1211	DCB_int_01	1819.9118	It is a lot of work.	1820.7566
1212	DCB_se1_ag2_f_02	1820.7379	It [is.]	1821.2792
1213	DCB_se1_ag2_f_04	1821.0045	[Mm-hm.]	1821.7631
1214	DCB_int_01	1821.2260	[It is a lot] so how did you- okay so let's talk about a different type of relationship [right, so]	1824.8719
1215	DCB_se1_ag2_f_02	1824.1222	[Okay.]	1824.6956
1216	DCB_int_01	1825.0835	you're best friends, how did y'all	1826.4009
1217	DCB_int_01	1826.4009	(pause 1.11)	1827.5130
1218	DCB_int_01	1827.5130	get	1827.8716
1219	DCB_int_01	1827.8716	(pause 0.20)	1828.0762
1220	DCB_int_01	1828.0762	together? I know-	1829.0176
1221	DCB_int_01	1829.0176	(pause 0.49)	1829.5069
1222	DCB_int_01	1829.5069	she told me kind of her side and I know /RD-NAME-3/ told me about- [from your-]	1833.2292
1223	DCB_se1_ag2_f_02	1832.7073	[How each-/	1833.3366
1224	DCB_int_01	1833.4921	how you become friends with them.	1835.3519
1225	DCB_se1_ag2_f_02	1835.3820	Okay, um, /RD-NAME-3/ and I started going to /RD-SCHOOL-2/ together	1838.6500
1226	DCB_int_01	1838.6976	[Mm.]	1839.0322
1227	DCB_se1_ag2_f_02	1838.8966	[in] the seventh grade.	1840.0355
1228	DCB_se1_ag2_f_02	1840.5800	And we kind of like kicked it from there but our, um, relationship always had like-	1844.1409
1229	DCB_se1_ag2_f_02	1844.1409	(pause 0.31)	1844.4514
1230	DCB_se1_ag2_f_02	1844.4514	she's always been my best friend	1845.7517
1231	DCB_se1_ag2_f_02	1845.7517	(pause 0.68)	1846.4314
1232	DCB_se1_ag2_f_02	1846.4314	but our relationship always had those	1848.3239
1233	DCB_se1_ag2_f_02	1848.3239	(pause 1.09)	1849.4128
1234	DCB_se1_ag2_f_02	1849.4128	breaks and gaps in between like I don't- the falling out never be that serious but	1853.9387
1235	DCB_se1_ag2_f_02	1853.9387	(pause 0.78)	1854.7214
1236	DCB_se1_ag2_f_02	1854.7214	the length that- [that we go not talking to each other you would] think it would be like that serious [but-]	1859.3887
1237	DCB_se1_ag2_f_04	1855.7026	[<laugh>]	1857.6889
1238	DCB_se2_ag2_f_01	1856.3747	[<laugh>]	1858.0419
1239	DCB_se1_ag2_f_04	1859.1534	[Fall] out in two [point five seconds, not talk two point] five years.	1863.0579
1240	DCB_se1_ag2_f_02	1860.1222	[It's never like- it's never that deep like-]	1862.3763
1241	DCB_se1_ag2_f_02	1862.3763	(pause 0.65)	1863.0297
1242	DCB_se1_ag2_f_02	1863.0297	like we're- we're never fought each other, we never like-	1865.8534
1243	DCB_se1_ag2_f_02	1866.0374	So it's just like	1866.9348
1244	DCB_se1_ag2_f_02	1866.9348	(pause 0.22)	1867.1538
1245	DCB_se1_ag2_f_02	1867.1538	we just be	1867.9160
1246	DCB_se1_ag2_f_02	1867.9160	(pause 0.26)	1868.1789
1247	DCB_se1_ag2_f_02	1868.1789	not tal- and it don't- it don't even be beefing.	1870.2762
1248	DCB_se1_ag2_f_02	1870.2762	(pause 0.29)	1870.5633
1249	DCB_se1_ag2_f_02	1870.5633	Cause it's like I- I wouldn't talk bad about her and never- n- never heard her like, say she was talking bad about me, it's just like we're not talking anymore, so.	1876.8991
1250	DCB_se1_ag2_f_02	1876.8991	(pause 0.64)	1877.5374
1251	DCB_se1_ag2_f_02	1877.5374	And then,	1878.5441
1252	DCB_se1_ag2_f_02	1878.5441	(pause 0.59)	1879.1382
1253	DCB_se1_ag2_f_02	1879.1382	/RD-NAME-3/ and I, my kids'-	1881.2034
1254	DCB_se1_ag2_f_02	1881.2034	(pause 0.48)	1881.6841
1255	DCB_se1_ag2_f_02	1881.6841	my son's father	1883.3361
1256	DCB_se1_ag2_f_02	1883.3361	(pause 0.39)	1883.7279
1257	DCB_se1_ag2_f_02	1883.7279	and her	1884.6404
1258	DCB_se1_ag2_f_02	1884.6404	(pause 0.55)	1885.1886
1259	DCB_se1_ag2_f_02	1885.1886	kids' father were friends.	1886.7579
1260	DCB_se1_ag2_f_02	1886.7579	(pause 0.48)	1887.2351
1261	DCB_se1_ag2_f_02	1887.2351	And so	1887.9751
1262	DCB_se1_ag2_f_02	1887.9751	(pause 0.20)	1888.1776
1263	DCB_se1_ag2_f_02	1888.1776	they'll come around with their girlfriend, he'll come around with his girlfriend and we just	1891.6521
1264	DCB_se1_ag2_f_02	1891.6521	(pause 0.39)	1892.0426
1265	DCB_se1_ag2_f_02	1892.0426	intertwine.	1892.8452
1266	DCB_se1_ag2_f_02	1892.8452	(pause 0.41)	1893.2517
1267	DCB_se1_ag2_f_02	1893.2517	And yeah.	1894.0597
1268	DCB_se1_ag2_f_02	1894.0597	(pause 0.73)	1894.7886
